"Outbound Time Stamp 2021-12-02T02:00:00-05:00 Inbound Last Received Time Stamp 2021-12-01T21:06:01-05:00 Inbound Last Changed Time Stamp 2021-12-01T21:06:01-05:00 Environment Name PROD Total Count 612206"
"SP","ATA","AID","BPOA","EPOA","A","MAIN","SUB","Admin Bureau","GWA TAS","GWA TAS Name","Agency Name","BETC","BETC Name","Effective Date","Suspend Date","IsCredit","Adj BETC","STAR TAS","STAR Dept Reg","STAR Dept Xfer","STAR Main Acct","Txn Type","Acct Type","Acct Type Description","Fund Type","Fund Type Description"
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","SWYEAR","Surplus, Year-End Closing Cancellation, Unavailable for Restoration","1990-11-15","","0","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","SWYERV","Reversal of Surplus, Year End Closing Cancellation of Expired Account Balances","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","AP","Appropriation - Definite - Regular","2014-10-01","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APADV","Appropriation - Definite - Advance","2014-10-01","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APCRREF","Appropriation - Reestimated Loan Subsidy (Credit Reform)","2014-10-01","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APDF","Appropriation - Debt Forgiveness","2020-06-02","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APDLA","Appropriation - Debt Liquidation Appropriation","2020-06-02","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APIND","Appropriation - Indefinite - Regular","2014-10-01","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APINDADV","Appropriation - Indefinite - Advance","2020-06-02","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APINDPYA","Appropriation - Indefinite - PY Upward Adjustment","2020-06-02","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APINDW","Appropriation - Indefinite - Withdrawn","2020-06-02","","0","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APINDYEC","Indefinite, Year End Closing Adjustment, Credit","2014-10-01","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APINDYED","Indefinite, Year End Closing Adjustment, Debit","2014-10-01","","0","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APLAE","Appropriation - Loan Administrative Expense","2020-06-02","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APLOCA","Appropriation - Liquidation of Contract Authority","2020-06-02","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APLOD","Appropriation - Liquidation of Deficiency","2020-06-02","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APLS","Appropriation - Loan Subsidy","2020-06-02","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APOTH","Appropriation - Other","2014-10-01","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","APROP","Appropriation Warrants","2014-10-01","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","AXFERC","Appropriation Transfer, increase","2014-10-01","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","AXFERD","Appropriation Transfer, Decrease","2014-10-01","","0","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","BXFERC","Balance Transfer , Increase","2014-10-01","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","BXFERD","Balance Transfer , Decrease","2014-10-01","","0","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","COLFNFAJ","Adjustments to Collections to a Non-Financing Account from a Financing Account, Credit Reform","2014-10-01","","0","","0015/170130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","COLL","Offsetting Collection","2014-10-01","","1","COLLAJ","0015/170130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","COLLAJ","Adjustment to Offsetting Collections","2014-10-01","","0","","0015/170130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","COLLFNF","Collections to a Non-Financing Account from a Financing Account, Credit Reform","2014-10-01","","1","COLFNFAJ","0015/170130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","CXFERD","Transfers to General Fund Receipt Accounts","2014-10-01","","0","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","DFCXL","Debt Forgiveness - Cancellation of Debt Adjustment","2020-06-02","","1","","0015/170130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","DISB","Gross Disbursement","2014-10-01","","0","DISBAJ","0015/170130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","DISBAJ","Adjustment to Gross Disbursements","2014-10-01","","1","","0015/170130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","DISBUR","Upward Reestimate Payment from Program to Financing Account, Credit Reform","2014-10-01","","0","DISBURAJ","0015/170130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","DISBURAJ","Adjustment to Upward Reestimate Payment from Program to Financing Account, Credit Reform","2014-10-01","","1","","0015/170130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","DISFCR","Other Disbursements to the Financing Account, Credit Reform","2014-10-01","","0","DISFCRAJ","0015/170130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","DISFCRAJ","Adjustments to Other Disbursements to the Financing Account, Credit Reform","2014-10-01","","1","","0015/170130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","DISGF","Gross Disbursement of Appropriation Derived from General Fund of US","2014-10-01","","0","DISGFAJ","0015/170130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2015","2017","","0130","000","01","0015/170130","Contingent Expenses, Senators' Official Personnel and Office Expenses Account, Senate","Congress","DISGFAJ","Gross Disbursement of Appropriation Derived from General Fund of US-Adjustment","2014-10-01","","1","","0015/170130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
